agent_id,persona,base_stress,resilience,susceptibility,variability,app_usage,screen_time,battery_drain,apps_installed,data_usage,behavior_class,age
46,Moderate User,25.0,1.2393529457923083,1.4718038186467113,1.0819353292172724,58.952843224428634,2.847934104262663,853.0899899298626,20,459.9508410198237,2,53
47,Moderate User,25.0,0.7464616511562628,1.2798698438723117,0.9784291571680904,114.85997142451733,3.920728510287245,782.5855560267062,33,281.8844987132785,2,59
48,Heavy User,75.0,0.8312225356909809,1.0157556762880513,1.1744707726560784,322.10160487363476,7.591774030680547,2050.8867954072666,68,1160.353967615184,4,31
49,Minimalist,0.0,1.0411418288222412,1.4124487962956418,1.014887553477736,60.27478801494466,1.6345003407828629,417.6105723018084,21,106.02260939886663,1,52
50,Moderate User,25.0,0.9087404654539554,0.5905790585354393,0.890371583166713,157.32630618533872,3.618133573797771,889.0361972717359,29,432.4452623769508,2,43
51,Minimalist,0.0,0.8924404713720709,1.1531918850228187,1.0691413578739573,74.64541697834386,1.7490153299815387,513.3830443112647,16,185.68335972172946,1,27
52,Heavy User,75.0,0.7643874176995122,0.9976477023653788,1.0078198392438775,391.38897730988816,6.655441930893965,1604.7960653369387,63,1396.088449953642,4,30
53,Heavy User,75.0,0.7400954528208777,1.0929566311496162,0.891187108889273,388.22443863881784,7.076730666495794,2500.0508465006696,78,1187.412693117893,4,31
54,Heavy User,75.0,0.736198491144533,1.322213546093807,1.0592734918668536,375.1013118484862,7.7560417524849665,2086.4459306409008,82,1245.4960768022327,4,59
55,Heavy User,75.0,1.0975177566197198,1.1718541886140672,1.18423478500265,351.14925512084244,7.1746422243244385,2273.3763330136753,70,1044.1694598092718,4,21
56,Active User,50.0,0.8292970850876202,1.2452038427810108,0.852462067673884,273.7171796548524,4.948012565122833,1136.8345918486912,48,803.4189020430779,3,59
57,Active User,50.0,1.2736279957135777,0.6544230880221424,0.8790667929018559,250.72469663257976,5.288978002973154,1534.2286558657531,51,910.8334186345659,3,28
58,Minimalist,0.0,0.9146095789155846,0.978404926086678,0.8589703813942344,63.50922743919593,1.3174429302903417,452.9540863519986,12,136.50056770738962,1,34
59,Minimalist,0.0,0.9886738610578898,1.282211195267795,1.0991960515809787,72.7059839409538,1.1587908455380345,404.45624018230853,12,283.7128868765231,1,41
60,Heavy User,75.0,0.9804907236571431,0.8920600224154432,0.8963708465657249,393.4949752387644,8.062089270373761,2128.2399345283234,70,1312.3623454483006,4,50
61,Active User,50.0,0.9215637048045812,0.7359972626205527,1.1052621959279603,211.0501711266155,5.731620979171448,1462.3197444109387,39,677.1800143820521,3,18
62,Active User,50.0,1.2338676799239212,1.408608246555642,1.116580595123049,272.1448208913714,5.664515915028002,1486.5458931137407,38,892.5205804056707,3,45
63,Heavy User,75.0,1.0409004107748188,1.0521627033044272,1.1346452164130771,500.6822053878428,6.355680536781824,2232.8072291479634,60,1096.2327136531424,4,57
64,Heavy User,75.0,1.2339394042433987,0.8143479426299048,0.9606646536037505,390.265363841028,7.696410958809401,2065.6894983831476,60,1114.8027270207124,4,45
65,Active User,50.0,0.8018799842636245,0.6951855298186557,0.8231781378152521,215.58538823186854,4.739876318181116,1284.832753240246,46,738.79127926684,3,48
66,Active User,50.0,1.187192920906327,0.7647117106195374,1.1653140734807903,240.16437151420968,4.473180129688915,1323.1635581723574,44,749.504914496018,3,23
67,Moderate User,25.0,0.858758563207695,0.9299570499000478,0.9730062372969465,132.6125948150447,2.9062127643405886,947.5220158610535,30,319.7209768840062,2,24
68,Minimalist,0.0,0.7025834654006071,1.071167362055741,1.1976311089809513,66.38923907088696,1.8243772930282318,441.3258186704297,16,159.14163905899073,1,36
69,Active User,50.0,1.1482454803779318,0.8715432084063616,0.8755345681902557,201.85003987869422,4.686633359396325,1283.0710562883996,42,802.1580489539814,3,29
70,Moderate User,25.0,1.2897923029215441,0.9118434403009738,0.9613417612996513,138.0494211665119,3.980723689045413,684.63187250914,30,554.0400799191549,2,53
71,Active User,50.0,0.8203374827929324,0.6853752728024857,0.9855312441851505,252.70358707718628,5.0713846894742485,1478.6320980168912,47,854.9346906315698,3,35
72,Digital Addict,100.0,0.8528370100704804,0.6350380960562361,1.1775193472414844,557.9880860721487,13.421614723822792,2386.643052524788,91,1748.649635222309,5,44
73,Moderate User,25.0,1.083550204213702,1.282905274171724,0.8843737553954852,136.87329141559508,3.714313522766486,446.4427122528604,39,485.3986292335469,2,51
74,Minimalist,0.0,0.8834801372431405,1.1189163811735259,1.103986753480292,60.132617018716175,1.569900722931025,551.7323869195061,10,262.13464829163127,1,38
75,Moderate User,25.0,1.0164745780435354,1.244770927816754,1.1282023775434415,70.48875343516349,3.4252247169388035,605.4324944688599,31,440.62105117158114,2,52
76,Moderate User,25.0,0.9370611025287345,1.2868913814500278,1.165261500138883,164.39109319907374,3.358222865518914,811.862903353964,29,309.4307696861894,2,43
77,Heavy User,75.0,1.2763757713772996,1.2218363322336134,1.1671439986502936,520.4385501418956,6.274480085300007,2088.4034090615114,79,1406.4021664700376,4,29
78,Active User,50.0,0.9474249485783348,1.3755390445272362,0.9136205242106062,211.60180516174805,4.903137317275693,1247.6636310686545,50,873.4158520206194,3,35
79,Heavy User,75.0,0.9021139262999612,1.1063628402155352,1.0633923073573168,357.82239342204247,6.747422028880273,1851.4258921415062,64,1153.6063566758623,4,54
80,Heavy User,75.0,0.7331259740247882,0.8482758834614562,1.1460400927642593,408.7005651305702,6.827755203806513,2253.7983899713313,67,1002.3387483501806,4,21
81,Active User,50.0,1.147640787375619,1.3857051708583628,0.8863699161725064,249.3702703451856,4.680579223072549,1912.384309302039,40,845.2731960563979,3,24
82,Digital Addict,100.0,1.1260101280327741,1.1355603540101848,1.0975978890779963,548.7931974176895,12.27401035767041,2620.795674180552,90,2279.640249978236,5,36
83,Minimalist,0.0,1.1870514227315592,0.8495636114520339,1.0314437187250098,58.474647771631034,1.2061729709985205,466.2721996406,12,169.86805686526532,1,45
84,Minimalist,0.0,0.8270632980797862,0.5900013910450899,0.8480442520405538,48.99681691967007,2.030227076144349,555.5542992100013,14,144.5569830755477,1,32
85,Minimalist,0.0,1.1646503227415994,1.1309120077726549,1.1528700281315791,59.8947002414844,1.4302644217507263,326.332571921829,13,258.49894188024535,1,22
86,Heavy User,75.0,0.8018284630591364,1.2965717298026913,0.9042815125343778,375.4466574891781,7.761935190131322,2191.6771360281573,62,1330.3585595320749,4,28
87,Active User,50.0,0.7466468001550253,1.265024405178043,0.923066186551612,265.8089389944691,4.4980492281364866,1411.4914095804982,46,757.4060938253269,3,52
88,Minimalist,0.0,1.0325713514358568,1.1218620306543405,1.044134155516072,42.64962787031148,1.5102083712656837,350.0438528212345,12,163.62441063339838,1,26
89,Active User,50.0,0.9681033054484915,0.9090351320457297,0.8346845934572797,264.08113295383487,4.413362856721879,1985.1639061190185,47,830.2399218399698,3,22
90,Minimalist,0.0,0.999516535253334,1.1197193893796402,1.1711882432663296,37.19808070040341,1.5495770017344068,354.9300642953481,18,252.02356477714477,1,39
91,Heavy User,75.0,0.9889549535236262,1.4216849842375705,0.9974026321745364,459.1072062097851,7.549438491118256,1835.9421538200554,71,1380.690686004762,4,18
92,Active User,50.0,0.7003408775553667,0.9319456610004819,1.1076970325192885,172.31465629209836,4.763389449567414,1460.2899317504737,49,757.6536478809935,3,33
93,Moderate User,25.0,1.075983530618489,0.8262383621640568,1.056624530385741,121.5394346570338,3.0928724356520747,525.431252703014,33,451.3667913345033,2,39
94,Moderate User,25.0,1.2098381148407362,1.498828610954805,0.8895782662375833,138.94599224993004,3.0334173965475455,915.5573945808022,28,511.60858774914124,2,49
95,Heavy User,75.0,1.0160639388173847,1.1390272102646737,1.1439882174806424,435.93180758970635,7.614394590098915,2215.065450033204,65,1330.7337447387722,4,49
96,Moderate User,25.0,1.291372660907205,1.4850466967208709,1.1624427243060727,151.00454539398356,3.071985974870713,675.3532466391914,33,503.84484546446026,2,39
97,Minimalist,0.0,1.0820021679497835,0.9083230226329888,1.099669662926213,44.89217476205101,1.3255756865761008,455.9580079481024,17,110.35617399110056,1,23
98,Minimalist,0.0,0.8367206719317002,1.2593411000223873,1.0215924503267437,53.794110191383375,1.6760951601113487,397.7430470910834,15,183.9384559358305,1,45
99,Digital Addict,100.0,0.7329609935186016,1.081727297958715,0.8086893822816359,573.9182658797217,10.561086199455122,2453.8742592104727,92,1652.1490908570786,5,54
100,Digital Addict,100.0,1.1816513501273294,1.3930524847532526,0.8044066669536915,534.9104582496632,10.884653887663289,2635.41930770486,90,2234.1333884835567,5,31
101,Heavy User,75.0,1.1348900933481239,1.0994268085799352,1.1812593519650103,300.2359045456514,7.330526233495212,2412.43653829864,77,994.509240492483,4,47
102,Moderate User,25.0,0.9113274961390745,1.2114093477097423,0.8073751211500776,80.83445922114737,3.197102889296901,685.3844858112858,31,309.97203237017175,2,44
103,Digital Addict,100.0,0.7616786176868496,0.9750224440043607,1.0413623829950434,474.2868008286748,9.812395892078284,2598.123303855729,80,2109.5248011280564,5,32
104,Heavy User,75.0,1.1946493256100958,1.4256866687367244,0.8805393276210861,427.2446136312559,6.834316344764396,2210.750821674188,63,1236.962474188044,4,40
105,Heavy User,75.0,1.282120943541906,1.4059022188177783,1.1882840644784851,422.3803780248971,7.227822291637486,1611.315276568902,76,786.6899065966255,4,30
106,Active User,50.0,1.0431051859126654,0.6535797790861145,1.09590801062646,198.14632316974397,5.563056672360275,1193.5423636578116,56,815.7201624655709,3,23
107,Moderate User,25.0,1.2816751502353525,1.2331244745595453,0.947595421320138,150.62648395000267,2.0101063949089157,808.5117852330093,25,568.6104668138972,2,22
108,Minimalist,0.0,1.215736680051339,0.8782005230096811,1.1406888731010074,48.745479323861325,1.2654205552515556,341.2635354551773,14,126.90602619183753,1,18
109,Digital Addict,100.0,0.7903589723458021,0.5884022907006744,1.0696780769779264,513.1122851439856,9.126102494857891,3055.0106587123337,89,2047.7589183816476,5,18
110,Active User,50.0,1.2074196403881832,1.020071912261488,1.137092787522589,266.3268846945206,4.244902878467527,1467.1400530533338,46,840.782876010632,3,30
111,Moderate User,25.0,0.784983380783743,0.6526901338414207,1.0750135740439486,144.32724476473152,3.1801590468089267,867.2758991222637,28,523.5851010121162,2,35
112,Moderate User,25.0,0.8677817974615181,0.5320435893781772,1.0457544426140744,97.8356609816293,3.4978246518801077,530.6074733065961,31,594.1211105325015,2,44
113,Active User,50.0,0.9364431845010803,1.3103025552734664,0.9511350576771296,226.8134354942687,4.491270139576501,1466.5528333321681,51,734.3815920291705,3,28
114,Minimalist,0.0,0.7601724390971502,1.2828205656486453,1.176961700323409,64.42193311924281,1.7613720139342972,462.81700588553923,15,220.9849593557413,1,37
115,Digital Addict,100.0,1.2574975793626422,1.4810048113537728,0.8169384455994819,520.685613142224,10.607194020997138,2745.5709716355504,81,2308.718438350198,5,37
116,Heavy User,75.0,0.9715047589146304,1.342654621718196,0.9295605050877154,329.6906539199689,7.934939218917087,2217.479108744893,69,1464.707905708964,4,40
117,Heavy User,75.0,1.0024383439387305,0.5907017660899686,0.9694620482202421,420.6451391143989,6.917824215943553,1971.8944353561149,70,1222.0261732055558,4,21
118,Active User,50.0,0.9689514127322463,0.7794873735701896,1.1421901453671526,242.39480768010645,4.673298587168416,1733.9568334030905,47,897.3410125630319,3,33
119,Heavy User,75.0,0.9351026259460317,0.7001834305848595,1.0720139741631565,447.80655304528324,6.335903740280522,2155.742461552778,74,1328.7225920866433,4,59
120,Active User,50.0,0.9799055578830058,0.8612988988526831,1.14104908761578,257.893029999775,5.250318974461204,1532.165924407334,43,909.6064282830118,3,22
121,Heavy User,75.0,0.7743628326645267,0.7384664437157425,1.0988443490749644,398.55786193678335,7.245855851007217,2022.2606385413458,60,1144.1173066673912,4,24
122,Minimalist,0.0,1.295684774362267,0.8415382622016229,0.865142620497081,66.9749666287731,1.4036962036099507,439.555339105633,17,200.33741175738245,1,44
123,Active User,50.0,0.8587445666927569,0.5395602083901918,0.8432997765899428,168.0372026520646,4.801307147269437,1524.5091893825156,42,818.0762282669194,3,39
124,Minimalist,0.0,0.9034046443617274,0.827923883530704,0.8358925110965005,67.10209730429722,1.1665956863568199,469.113800090624,17,250.05067347618728,1,37
125,Active User,50.0,1.0190943134667605,0.8145815690358426,1.1095757754550624,242.0437702837691,5.328051344560057,1537.121581239339,54,832.8184512118817,3,48
126,Moderate User,25.0,0.8850757734986501,1.4292422440061499,0.8377366010558622,171.28314229218927,3.1910794747456683,563.9440096053211,26,521.3500102349673,2,35
127,Minimalist,0.0,1.1795337529954333,1.1024102530914477,1.142744156766628,46.66066846600757,1.549778998280096,489.81217116188947,15,258.2909761320851,1,40
128,Minimalist,0.0,0.9356410072610518,0.9251026319923065,1.151764693395074,62.28111948448042,1.5508208902241427,523.8996709870585,16,205.03929920287223,1,29
129,Active User,50.0,0.8544233878330876,1.002679324796067,0.8607206932315326,310.55203409987206,4.646286559988746,1585.7149783404188,55,833.2078745494314,3,59
130,Minimalist,0.0,1.1708332125108107,1.467593025997472,1.1352546219321216,54.363700948747706,1.5603188543782598,530.4805099081506,15,279.65726636986227,1,37
131,Digital Addict,100.0,1.2577593832043028,0.6151860533142607,1.0255449613885257,519.0165448839743,9.326897290188722,2534.2425778540987,94,1866.3861724408712,5,39
132,Active User,50.0,0.855134306889244,1.1629244515369208,0.847470946831538,198.76500868139013,5.08854992119122,1615.6107791997345,51,729.5572732917478,3,47
133,Moderate User,25.0,0.965593609096155,0.6562913219609751,0.8416605975211486,165.11123148646067,3.416275477903816,996.6792135774158,37,706.2452553459513,2,18
134,Active User,50.0,1.2684958270268711,0.8147174474653633,0.9420659547975487,198.6965160806879,4.778787431407076,1311.4890982797947,51,827.9190262661048,3,44
135,Minimalist,0.0,0.7402934066409836,0.5387513315284295,1.0614921890307683,97.0099668171554,1.5562478077285358,300.0,11,100.0,1,38
136,Digital Addict,100.0,0.7818823324267066,0.8201609688928694,0.9473376656825376,558.5128552848577,10.938638455257978,2536.295903093401,83,1985.7200424690097,5,40
137,Active User,50.0,0.8181757255720157,0.7618963745647355,1.0507809361729075,228.07070069508762,4.475062939856234,1424.7788276961435,49,832.3852665409761,3,46
138,Heavy User,75.0,1.279721575220906,1.0219801141180507,1.1639190306070177,418.61059797094504,7.261862348944659,2032.204036967526,74,1375.438016130518,4,55
139,Minimalist,0.0,0.7556712724760436,1.062009174712868,0.8506255168495842,60.6209777447092,1.462911165704877,397.0542936411824,10,208.0158202336989,1,29
140,Active User,50.0,1.1527421772637787,1.3424550014526675,1.147621514510801,243.37871656049055,5.045169735458771,1611.9836471648737,62,853.6863072430637,3,44
141,Active User,50.0,0.8128625368728107,0.8390236259198265,1.08151107781609,203.94522297252485,4.338758283157811,1508.5137611205496,49,718.9286807066271,3,34
142,Digital Addict,100.0,1.2832421062785315,1.2081844867591174,1.0442088016855298,570.7687546130866,10.67333468916962,2591.237029227194,80,1753.2800391974056,5,37
143,Active User,50.0,1.1376970527165875,1.4488737571491255,1.1026012190909242,258.3937778404209,3.548125032213972,1688.0330497228242,43,859.9348836023579,3,41
144,Active User,50.0,1.0589007280244649,1.3981200805010945,1.198003766929524,208.66931162085274,5.037651727738128,1482.431154316784,52,912.1763192599933,3,46
145,Moderate User,25.0,1.1584456320527743,0.9962887428292359,1.1676982328868903,142.57689967056194,2.3858968108636036,1001.5824120740615,35,462.9120205580991,2,18
146,Moderate User,25.0,0.8253757644907684,0.6981177414120907,1.0294562675182837,81.43933311905414,3.7759945682568072,886.2999140609131,36,476.51040453560785,2,43
147,Active User,50.0,1.1138571090664522,1.3682364402828997,0.947828642542703,268.47071667680285,4.021638311215009,1589.7930787960697,56,959.3878209393254,3,33
148,Active User,50.0,1.1342471741151026,0.5663982790432746,1.1450191201633302,209.85382072983285,4.655965900584333,1463.8349192112473,47,720.3548178370855,3,18
149,Minimalist,0.0,1.0289639907149133,0.9262442031800567,1.1182102104914409,93.8061139170405,1.4941958707636358,570.1564146294223,15,253.08074632275674,1,41
150,Digital Addict,100.0,0.9865892617437825,1.3863348239330235,1.0660855862416485,552.8256648302078,9.787576953466761,2772.6612553630043,101,1894.3411076754253,5,43
151,Digital Addict,100.0,0.8961390111261935,0.8054806123711701,0.9003411566620488,467.207292285929,10.701029038279495,2308.361335943396,97,2025.182927190576,5,49
152,Minimalist,0.0,1.2085998807987839,0.7375356720522589,0.8602402377349057,59.84690990535648,1.3524618570843676,462.53095250198317,22,253.5793613949629,1,50
153,Active User,50.0,0.743117299504576,1.0921328249036668,1.102430112971295,165.41419417071538,4.8444508434079285,1650.8787070569128,44,801.8692693585194,3,29
154,Minimalist,0.0,0.7743555356521089,1.055255619900056,1.0385780397441093,71.14726827980948,1.4799850225942779,472.6028202999792,11,100.0,1,39
155,Heavy User,75.0,0.878447175456148,0.8297853795515024,1.1727777476919985,477.7622825747638,6.3334074315759255,2046.092982380095,72,1602.3750967714643,4,57
156,Moderate User,25.0,0.842021196715962,1.027636360604482,0.8269497220532025,152.06495006231998,2.379791764015967,839.3241816365202,30,595.7364506601882,2,34
157,Heavy User,75.0,1.1354205824335213,0.5686208571088589,1.076738824514261,397.97517447770946,6.859316480005957,2059.4099370367694,74,1008.1372265101977,4,32
158,Heavy User,75.0,1.1183641970979574,1.4569715846307796,1.0350087122115497,430.67240849357364,7.557474304206187,2098.1785759875447,59,1335.4375324925975,4,18
159,Heavy User,75.0,1.0236626551986336,0.9813753972616582,1.0286279138026875,372.6635651529919,6.803574129894844,1996.6054169755491,73,1167.0183228070596,4,51
160,Minimalist,0.0,1.0849283220045138,1.290243155389435,1.0499042538738366,70.36051856846302,1.2473651399698915,307.9974313407664,15,180.54507121770723,1,18
161,Digital Addict,100.0,1.107430933772796,0.5904080784718976,1.0369099801777617,488.39952045852834,8.479148035179108,2897.3825255144593,96,1753.1730796099873,5,30
162,Moderate User,25.0,0.9677500126967856,1.3641083538153453,1.0893281323868627,124.82272743266768,3.9640608638832964,802.5159433975382,31,554.1396908314981,2,59
163,Minimalist,0.0,1.2664861882457648,1.0051533948587488,0.8939360653036924,34.17300211717972,1.778891146817193,364.12946023808365,14,187.42207891851507,1,27
164,Active User,50.0,0.7664924618192225,1.1086597526267838,1.1836384253484442,244.81317201530143,5.544512664535115,1493.3479800458433,50,887.2541284250347,3,26
165,Moderate User,25.0,0.8270446616656749,1.3194507555446373,0.9994400153568506,122.39377080589023,2.763869817156105,1027.2708521139982,35,402.9386409818466,2,33
166,Digital Addict,100.0,1.2642108475229084,1.4370627248797014,1.0129661278851478,544.2087770917464,11.244836959093996,2594.0534815378965,79,1404.6703554317583,5,23
167,Digital Addict,100.0,1.2019844478439266,0.64583230073568,0.8906794607658843,519.5373623608956,9.23631996561255,2623.0832338796667,96,2171.671749387703,5,38
168,Moderate User,25.0,1.2473232042452058,0.6509931314350677,1.1653734639252256,146.85054750886235,2.4951765142517837,890.6142757865482,19,470.59918434544966,2,47
169,Digital Addict,100.0,0.7098893203576941,1.4580925791606498,1.0342415045862319,548.1895827864271,10.074054123223013,2683.270766313933,88,2006.6309969078493,5,48
170,Moderate User,25.0,0.903830232497246,0.749826087809722,1.0110179497988732,131.91529225381177,3.5249961910117826,752.8825987564807,35,382.3809900412042,2,51
171,Active User,50.0,0.9995681541844887,1.143740465424273,1.180000708229683,216.731440786071,5.684235759984199,1607.598894230935,51,937.2252168307577,3,44
172,Moderate User,25.0,1.0706016763321833,1.1783106084017083,1.0986926859352186,141.11062213042462,3.5787564818886466,826.5088510531825,27,606.0518213009395,2,41
173,Digital Addict,100.0,1.2973331797514658,0.5158032391632962,1.023033398730553,541.7610931314914,11.744185176836988,2799.2437731688688,79,1910.7464961170317,5,59
174,Minimalist,0.0,0.7733737223216912,1.4261821962748633,0.8104069614206281,30.0,2.0218346699012417,515.8572275568657,14,179.51137568415285,1,50
175,Minimalist,0.0,0.7995957468922164,0.9510901608039063,0.9609483532688735,64.64651544104306,1.531288310080613,439.3682604408773,17,149.17492665190025,1,19
176,Active User,50.0,0.9441135036344959,1.4425046192334814,1.1802659365877943,249.28567828248248,4.766438730399998,1646.8206002216536,49,766.3753288104188,3,34
177,Digital Addict,100.0,1.0685192821261595,0.7325522624430636,1.0664209197076593,489.13647920782955,9.991889226024291,2624.3004602980955,77,2090.4932766319375,5,33
178,Digital Addict,100.0,0.9965558660871175,0.6974820518632782,1.1443544674083976,587.8172764197615,10.522027974524692,2709.1629794003525,96,2475.20564700035,5,51
179,Heavy User,75.0,1.0427279148111985,0.9224950839181522,1.0241495583871492,301.21685358611165,7.180213815733502,2491.1027094074498,73,1447.6318122642606,4,40
